crypto_currency,currency_code,crypto_value,country_code,indicator,frequency,year,avg_wage_value,avg_wage_crypto_value
VET,USD,0.2148,USA,AVWAGE,A,2017-01-01,63734.34215,296714.81447858474
VET,USD,0.2148,USA,AVWAGE,A,2018-01-01,64396.69684,299798.4024208566
VET,USD,0.2148,USA,AVWAGE,A,2019-01-01,65835.57764,306497.1026070764
VET,USD,0.2148,EST,AVWAGE,A,2016-01-01,25841.28678,120303.94217877094
VET,USD,0.2148,EST,AVWAGE,A,2017-01-01,26554.96128,123626.44916201118
VET,USD,0.2148,EST,AVWAGE,A,2018-01-01,28499.25441,132678.09315642458
VET,USD,0.2148,EST,AVWAGE,A,2019-01-01,30296.87726,141046.91461824955
VET,USD,0.2148,ISR,AVWAGE,A,2016-01-01,36729.29562,170992.99636871507
VET,USD,0.2148,ISR,AVWAGE,A,2017-01-01,37745.321,175723.09590316575
VET,USD,0.2148,ISR,AVWAGE,A,2018-01-01,38602.96507,179715.8522811918
VET,USD,0.2148,ISR,AVWAGE,A,2019-01-01,39403.10257,183440.88719739293
VET,USD,0.2148,SVN,AVWAGE,A,2016-01-01,37871.05798,176308.46359404098
VET,USD,0.2148,SVN,AVWAGE,A,2017-01-01,38503.34068,179252.0515828678
VET,USD,0.2148,SVN,AVWAGE,A,2018-01-01,39077.86228,181926.7331471136
VET,USD,0.2148,SVN,AVWAGE,A,2019-01-01,40219.62097,187242.18328677843
VET,USD,0.2148,OECD,AVWAGE,A,2016-01-01,46897.42165,218330.64082867783
VET,USD,0.2148,OECD,AVWAGE,A,2017-01-01,47276.80623,220096.86326815645
VET,USD,0.2148,OECD,AVWAGE,A,2018-01-01,47747.77667,222289.4630819367
VET,USD,0.2148,OECD,AVWAGE,A,2019-01-01,48586.93652,226196.1662942272
VET,USD,0.2148,ISL,AVWAGE,A,2016-01-01,61206.55418,284946.7140595903
VET,USD,0.2148,ISL,AVWAGE,A,2017-01-01,67709.68977,315222.01941340783
VET,USD,0.2148,ISL,AVWAGE,A,2018-01-01,70002.52953,325896.319972067
VET,USD,0.2148,ISL,AVWAGE,A,2019-01-01,68005.79368,316600.5292364991
VET,USD,0.2148,NZL,AVWAGE,A,2016-01-01,43183.13048,201038.78249534452
VET,USD,0.2148,NZL,AVWAGE,A,2017-01-01,43398.99731,202043.74911545624
VET,USD,0.2148,NZL,AVWAGE,A,2018-01-01,43769.61954,203769.1784916201
VET,USD,0.2148,NZL,AVWAGE,A,2019-01-01,44030.74518,204984.8472067039
VET,USD,0.2148,CHL,AVWAGE,A,2016-01-01,27044.38873,125904.97546554935
VET,USD,0.2148,CHL,AVWAGE,A,2017-01-01,26313.01752,122500.08156424582
VET,USD,0.2148,CHL,AVWAGE,A,2018-01-01,26369.49741,122763.02332402235
VET,USD,0.2148,CHL,AVWAGE,A,2019-01-01,26915.8365,125306.50139664806
VET,USD,0.2148,LVA,AVWAGE,A,2016-01-01,24662.51202,114816.16396648044
VET,USD,0.2148,LVA,AVWAGE,A,2017-01-01,25620.42698,119275.73081936686
VET,USD,0.2148,LVA,AVWAGE,A,2018-01-01,26764.56306,124602.24888268157
VET,USD,0.2148,LVA,AVWAGE,A,2019-01-01,28453.58675,132465.48766294227
VET,USD,0.2148,LTU,AVWAGE,A,2016-01-01,24853.85569,115706.96317504656
VET,USD,0.2148,LTU,AVWAGE,A,2017-01-01,26258.4257,122245.92970204842
VET,USD,0.2148,LTU,AVWAGE,A,2018-01-01,27368.00667,127411.57667597766
VET,USD,0.2148,LTU,AVWAGE,A,2019-01-01,28913.89776,134608.4625698324
THETA,USD,10.95,AUS,AVWAGE,A,2016-01-01,54799.8626,5004.553662100457
THETA,USD,10.95,AUS,AVWAGE,A,2017-01-01,54327.04477,4961.373951598174
THETA,USD,10.95,AUS,AVWAGE,A,2018-01-01,54147.4705,4944.974474885846
THETA,USD,10.95,AUS,AVWAGE,A,2019-01-01,54401.4253,4968.166694063928
THETA,USD,10.95,AUT,AVWAGE,A,2016-01-01,53589.1886,4893.9898264840185
THETA,USD,10.95,AUT,AVWAGE,A,2017-01-01,53436.61223,4880.055911415526
THETA,USD,10.95,AUT,AVWAGE,A,2018-01-01,53560.92351,4891.408539726028
THETA,USD,10.95,AUT,AVWAGE,A,2019-01-01,53902.94904,4922.643747945206
THETA,USD,10.95,BEL,AVWAGE,A,2016-01-01,54883.6518,5012.205643835617
THETA,USD,10.95,BEL,AVWAGE,A,2017-01-01,54626.06533,4988.681765296804
THETA,USD,10.95,BEL,AVWAGE,A,2018-01-01,55065.81147,5028.841230136986
THETA,USD,10.95,BEL,AVWAGE,A,2019-01-01,55590.13046,5076.724242922375
THETA,USD,10.95,CAN,AVWAGE,A,2016-01-01,51562.73934,4708.925967123288
THETA,USD,10.95,CAN,AVWAGE,A,2017-01-01,52219.39272,4768.894312328768
THETA,USD,10.95,CAN,AVWAGE,A,2018-01-01,52831.4837,4824.793031963471
THETA,USD,10.95,CAN,AVWAGE,A,2019-01-01,53198.17296,4858.280635616439
THETA,USD,10.95,CZE,AVWAGE,A,2016-01-01,25819.17199,2357.9152502283105
THETA,USD,10.95,CZE,AVWAGE,A,2017-01-01,26888.62221,2455.5819369863016
THETA,USD,10.95,CZE,AVWAGE,A,2018-01-01,28360.36471,2589.9876447488587
THETA,USD,10.95,CZE,AVWAGE,A,2019-01-01,29280.78997,2674.044746118722
THETA,USD,10.95,DNK,AVWAGE,A,2016-01-01,56883.11049,5194.804610958904
THETA,USD,10.95,DNK,AVWAGE,A,2017-01-01,56277.32497,5139.481732420092
THETA,USD,10.95,DNK,AVWAGE,A,2018-01-01,56827.52767,5189.7285543379
THETA,USD,10.95,DNK,AVWAGE,A,2019-01-01,57149.59431,5219.141032876712
THETA,USD,10.95,FIN,AVWAGE,A,2016-01-01,44975.60703,4107.36137260274
THETA,USD,10.95,FIN,AVWAGE,A,2017-01-01,44864.41587,4097.206928767123
THETA,USD,10.95,FIN,AVWAGE,A,2018-01-01,45023.39388,4111.725468493151
THETA,USD,10.95,FIN,AVWAGE,A,2019-01-01,45697.55615,4173.292799086758
THETA,USD,10.95,FRA,AVWAGE,A,2016-01-01,45610.18378,4165.313587214612
THETA,USD,10.95,FRA,AVWAGE,A,2017-01-01,46162.80625,4215.781392694064
THETA,USD,10.95,FRA,AVWAGE,A,2018-01-01,46256.36191,4224.325288584475
THETA,USD,10.95,FRA,AVWAGE,A,2019-01-01,46480.6154,4244.805059360731
THETA,USD,10.95,DEU,AVWAGE,A,2016-01-01,51622.98488,4714.427842922375
THETA,USD,10.95,DEU,AVWAGE,A,2017-01-01,52181.30995,4765.416433789955
THETA,USD,10.95,DEU,AVWAGE,A,2018-01-01,52929.5536,4833.749187214612
THETA,USD,10.95,DEU,AVWAGE,A,2019-01-01,53637.8016,4898.429369863014
THETA,USD,10.95,GRC,AVWAGE,A,2016-01-01,27394.53173,2501.783719634703
THETA,USD,10.95,GRC,AVWAGE,A,2017-01-01,27321.80061,2495.141608219178
THETA,USD,10.95,GRC,AVWAGE,A,2018-01-01,27479.68523,2509.560294977169
THETA,USD,10.95,GRC,AVWAGE,A,2019-01-01,27459.1259,2507.682730593607
THETA,USD,10.95,HUN,AVWAGE,A,2016-01-01,21810.41182,1991.8184310502286
THETA,USD,10.95,HUN,AVWAGE,A,2017-01-01,23527.36545,2148.6178493150687
THETA,USD,10.95,HUN,AVWAGE,A,2018-01-01,24702.95934,2255.9780219178083
THETA,USD,10.95,HUN,AVWAGE,A,2019-01-01,26223.19671,2394.8124849315072
THETA,USD,10.95,IRL,AVWAGE,A,2016-01-01,49030.4212,4477.664036529681
THETA,USD,10.95,IRL,AVWAGE,A,2017-01-01,49585.17818,4528.326774429224
THETA,USD,10.95,IRL,AVWAGE,A,2018-01-01,49695.39773,4538.392486757991
THETA,USD,10.95,IRL,AVWAGE,A,2019-01-01,50490.47141,4611.001955251142
THETA,USD,10.95,ITA,AVWAGE,A,2016-01-01,38982.24797,3560.0226456621003
THETA,USD,10.95,ITA,AVWAGE,A,2017-01-01,38706.95871,3534.882073972603
THETA,USD,10.95,ITA,AVWAGE,A,2018-01-01,38852.72523,3548.194084931507
THETA,USD,10.95,ITA,AVWAGE,A,2019-01-01,39189.36576,3578.9375123287673
THETA,USD,10.95,JPN,AVWAGE,A,2016-01-01,37896.31241,3460.8504484018267
THETA,USD,10.95,JPN,AVWAGE,A,2017-01-01,38084.71057,3478.0557598173523
THETA,USD,10.95,JPN,AVWAGE,A,2018-01-01,38193.16835,3487.960579908676
THETA,USD,10.95,JPN,AVWAGE,A,2019-01-01,38617.46549,3526.70917716895
THETA,USD,10.95,KOR,AVWAGE,A,2016-01-01,38617.35471,3526.699060273973
THETA,USD,10.95,KOR,AVWAGE,A,2017-01-01,39551.53296,3612.012142465753
THETA,USD,10.95,KOR,AVWAGE,A,2018-01-01,40820.34833,3727.8856922374434
THETA,USD,10.95,KOR,AVWAGE,A,2019-01-01,42284.78911,3861.624576255708
THETA,USD,10.95,LUX,AVWAGE,A,2016-01-01,68503.77293,6256.05232237443
THETA,USD,10.95,LUX,AVWAGE,A,2017-01-01,69541.03065,6350.779054794521
THETA,USD,10.95,LUX,AVWAGE,A,2018-01-01,69556.26185,6352.17003196347
THETA,USD,10.95,LUX,AVWAGE,A,2019-01-01,68680.52973,6272.1944958904105
THETA,USD,10.95,MEX,AVWAGE,A,2016-01-01,16981.33584,1550.8069260273974
THETA,USD,10.95,MEX,AVWAGE,A,2017-01-01,16984.11528,1551.0607561643837
THETA,USD,10.95,MEX,AVWAGE,A,2018-01-01,17180.80319,1569.0231223744292
THETA,USD,10.95,MEX,AVWAGE,A,2019-01-01,17594.46105,1606.8000958904113
THETA,USD,10.95,NLD,AVWAGE,A,2016-01-01,57573.20166,5257.826635616439
THETA,USD,10.95,NLD,AVWAGE,A,2017-01-01,57138.28325,5218.108059360731
THETA,USD,10.95,NLD,AVWAGE,A,2018-01-01,56708.92587,5178.897339726028
THETA,USD,10.95,NLD,AVWAGE,A,2019-01-01,56552.29043,5164.592733333334
THETA,USD,10.95,NOR,AVWAGE,A,2016-01-01,52943.44998,4835.018263013699
THETA,USD,10.95,NOR,AVWAGE,A,2017-01-01,53034.32566,4843.317411872146
THETA,USD,10.95,NOR,AVWAGE,A,2018-01-01,53484.64221,4884.442210958904
THETA,USD,10.95,NOR,AVWAGE,A,2019-01-01,54027.48705,4934.017082191782
THETA,USD,10.95,POL,AVWAGE,A,2016-01-01,26934.07273,2459.7326694063927
THETA,USD,10.95,POL,AVWAGE,A,2017-01-01,28070.80769,2563.544081278539
THETA,USD,10.95,POL,AVWAGE,A,2018-01-01,30090.88308,2748.0258520547945
THETA,USD,10.95,POL,AVWAGE,A,2019-01-01,31969.56803,2919.5952538812785
THETA,USD,10.95,PRT,AVWAGE,A,2016-01-01,26023.70855,2376.594388127854
THETA,USD,10.95,PRT,AVWAGE,A,2017-01-01,26141.28364,2387.331839269407
THETA,USD,10.95,PRT,AVWAGE,A,2018-01-01,26413.09577,2412.1548648401827
THETA,USD,10.95,PRT,AVWAGE,A,2019-01-01,26633.71719,2432.3029397260275
THETA,USD,10.95,SVK,AVWAGE,A,2016-01-01,22947.42395,2095.655155251142
THETA,USD,10.95,SVK,AVWAGE,A,2017-01-01,23610.42637,2156.2033214611874
THETA,USD,10.95,SVK,AVWAGE,A,2018-01-01,24254.01607,2214.9786365296804
THETA,USD,10.95,SVK,AVWAGE,A,2019-01-01,25452.38663,2324.418870319635
THETA,USD,10.95,ESP,AVWAGE,A,2016-01-01,39413.14818,3599.3742630136985
THETA,USD,10.95,ESP,AVWAGE,A,2017-01-01,38897.90764,3552.3203324200913
THETA,USD,10.95,ESP,AVWAGE,A,2018-01-01,38554.41746,3520.9513662100458
THETA,USD,10.95,ESP,AVWAGE,A,2019-01-01,38757.56996,3539.5041059360733
THETA,USD,10.95,SWE,AVWAGE,A,2016-01-01,45552.08133,4160.0074273972605
THETA,USD,10.95,SWE,AVWAGE,A,2017-01-01,45818.05044,4184.2968438356165
THETA,USD,10.95,SWE,AVWAGE,A,2018-01-01,46061.69242,4206.547252968036
THETA,USD,10.95,SWE,AVWAGE,A,2019-01-01,46695.34986,4264.415512328767
THETA,USD,10.95,CHE,AVWAGE,A,2016-01-01,66349.80362,6059.342796347033
THETA,USD,10.95,CHE,AVWAGE,A,2017-01-01,66131.82428,6039.436007305937
THETA,USD,10.95,CHE,AVWAGE,A,2018-01-01,66120.94281,6038.442265753424
THETA,USD,10.95,CHE,AVWAGE,A,2019-01-01,66566.72632,6079.153088584475
THETA,USD,10.95,GBR,AVWAGE,A,2016-01-01,46087.95586,4208.94574063927
THETA,USD,10.95,GBR,AVWAGE,A,2017-01-01,46492.67666,4245.906544292237
THETA,USD,10.95,GBR,AVWAGE,A,2018-01-01,46655.52243,4260.778304109589
THETA,USD,10.95,GBR,AVWAGE,A,2019-01-01,47226.08766,4312.88471780822
THETA,USD,10.95,USA,AVWAGE,A,2016-01-01,63079.25821,5760.662850228311
THETA,USD,10.95,USA,AVWAGE,A,2017-01-01,63734.34215,5820.487867579909
THETA,USD,10.95,USA,AVWAGE,A,2018-01-01,64396.69684,5880.976880365297
THETA,USD,10.95,USA,AVWAGE,A,2019-01-01,65835.57764,6012.381519634704
THETA,USD,10.95,EST,AVWAGE,A,2016-01-01,25841.28678,2359.9348657534247
THETA,USD,10.95,EST,AVWAGE,A,2017-01-01,26554.96128,2425.1106191780823
THETA,USD,10.95,EST,AVWAGE,A,2018-01-01,28499.25441,2602.671635616439
THETA,USD,10.95,EST,AVWAGE,A,2019-01-01,30296.87726,2766.838105936073
THETA,USD,10.95,ISR,AVWAGE,A,2016-01-01,36729.29562,3354.2735726027395
THETA,USD,10.95,ISR,AVWAGE,A,2017-01-01,37745.321,3447.0612785388134
THETA,USD,10.95,ISR,AVWAGE,A,2018-01-01,38602.96507,3525.3849378995433
THETA,USD,10.95,ISR,AVWAGE,A,2019-01-01,39403.10257,3598.456855707763
THETA,USD,10.95,SVN,AVWAGE,A,2016-01-01,37871.05798,3458.544107762557
THETA,USD,10.95,SVN,AVWAGE,A,2017-01-01,38503.34068,3516.2868200913244
THETA,USD,10.95,SVN,AVWAGE,A,2018-01-01,39077.86228,3568.754546118722
THETA,USD,10.95,SVN,AVWAGE,A,2019-01-01,40219.62097,3673.024746118722
THETA,USD,10.95,OECD,AVWAGE,A,2016-01-01,46897.42165,4282.869557077625
THETA,USD,10.95,OECD,AVWAGE,A,2017-01-01,47276.80623,4317.516550684932
THETA,USD,10.95,OECD,AVWAGE,A,2018-01-01,47747.77667,4360.527549771689
THETA,USD,10.95,OECD,AVWAGE,A,2019-01-01,48586.93652,4437.163152511416
THETA,USD,10.95,ISL,AVWAGE,A,2016-01-01,61206.55418,5589.639651141552
THETA,USD,10.95,ISL,AVWAGE,A,2017-01-01,67709.68977,6183.533312328767
THETA,USD,10.95,ISL,AVWAGE,A,2018-01-01,70002.52953,6392.925071232877
THETA,USD,10.95,ISL,AVWAGE,A,2019-01-01,68005.79368,6210.574765296804
THETA,USD,10.95,NZL,AVWAGE,A,2016-01-01,43183.13048,3943.664884018265
THETA,USD,10.95,NZL,AVWAGE,A,2017-01-01,43398.99731,3963.37874977169
THETA,USD,10.95,NZL,AVWAGE,A,2018-01-01,43769.61954,3997.2255287671237
THETA,USD,10.95,NZL,AVWAGE,A,2019-01-01,44030.74518,4021.0726191780823
THETA,USD,10.95,CHL,AVWAGE,A,2016-01-01,27044.38873,2469.807189954338
THETA,USD,10.95,CHL,AVWAGE,A,2017-01-01,26313.01752,2403.0152986301373
THETA,USD,10.95,CHL,AVWAGE,A,2018-01-01,26369.49741,2408.173279452055
THETA,USD,10.95,CHL,AVWAGE,A,2019-01-01,26915.8365,2458.067260273973
THETA,USD,10.95,LVA,AVWAGE,A,2016-01-01,24662.51202,2252.284202739726
THETA,USD,10.95,LVA,AVWAGE,A,2017-01-01,25620.42698,2339.7650210045663
THETA,USD,10.95,LVA,AVWAGE,A,2018-01-01,26764.56306,2444.2523342465756
THETA,USD,10.95,LVA,AVWAGE,A,2019-01-01,28453.58675,2598.501073059361
THETA,USD,10.95,LTU,AVWAGE,A,2016-01-01,24853.85569,2269.758510502283
THETA,USD,10.95,LTU,AVWAGE,A,2017-01-01,26258.4257,2398.0297442922374
THETA,USD,10.95,LTU,AVWAGE,A,2018-01-01,27368.00667,2499.3613397260274
THETA,USD,10.95,LTU,AVWAGE,A,2019-01-01,28913.89776,2640.538608219178
FIL,USD,145.33,AUS,AVWAGE,A,2016-01-01,54799.8626,377.07192320924787
FIL,USD,145.33,AUS,AVWAGE,A,2017-01-01,54327.04477,373.8185148971306
FIL,USD,145.33,AUS,AVWAGE,A,2018-01-01,54147.4705,372.5828837817381
FIL,USD,145.33,AUS,AVWAGE,A,2019-01-01,54401.4253,374.3303192733778
FIL,USD,145.33,AUT,AVWAGE,A,2016-01-01,53589.1886,368.74140645427644
FIL,USD,145.33,AUT,AVWAGE,A,2017-01-01,53436.61223,367.69154496662765
FIL,USD,145.33,AUT,AVWAGE,A,2018-01-01,53560.92351,368.5469174292988
FIL,USD,145.33,AUT,AVWAGE,A,2019-01-01,53902.94904,370.90035808160735
FIL,USD,145.33,BEL,AVWAGE,A,2016-01-01,54883.6518,377.64846762540424
FIL,USD,145.33,BEL,AVWAGE,A,2017-01-01,54626.06533,375.8760430055735
FIL,USD,145.33,BEL,AVWAGE,A,2018-01-01,55065.81147,378.9018885983623
FIL,USD,145.33,BEL,AVWAGE,A,2019-01-01,55590.13046,382.509670818138
FIL,USD,145.33,CAN,AVWAGE,A,2016-01-01,51562.73934,354.7976284318447
FIL,USD,145.33,CAN,AVWAGE,A,2017-01-01,52219.39272,359.31598926580887
FIL,USD,145.33,CAN,AVWAGE,A,2018-01-01,52831.4837,363.52772104864783
FIL,USD,145.33,CAN,AVWAGE,A,2019-01-01,53198.17296,366.05087015757243
FIL,USD,145.33,CZE,AVWAGE,A,2016-01-01,25819.17199,177.65892788825428
FIL,USD,145.33,CZE,AVWAGE,A,2017-01-01,26888.62221,185.01769909860317
FIL,USD,145.33,CZE,AVWAGE,A,2018-01-01,28360.36471,195.14459994495286
FIL,USD,145.33,CZE,AVWAGE,A,2019-01-01,29280.78997,201.47794653547098
FIL,USD,145.33,DNK,AVWAGE,A,2016-01-01,56883.11049,391.4065264570288
FIL,USD,145.33,DNK,AVWAGE,A,2017-01-01,56277.32497,387.2381818619693
FIL,USD,145.33,DNK,AVWAGE,A,2018-01-01,56827.52767,391.02406708869466
FIL,USD,145.33,DNK,AVWAGE,A,2019-01-01,57149.59431,393.24017277919216
FIL,USD,145.33,FIN,AVWAGE,A,2016-01-01,44975.60703,309.47228397440307
FIL,USD,145.33,FIN,AVWAGE,A,2017-01-01,44864.41587,308.707189637377
FIL,USD,145.33,FIN,AVWAGE,A,2018-01-01,45023.39388,309.80110011697514
FIL,USD,145.33,FIN,AVWAGE,A,2019-01-01,45697.55615,314.4399377279295
FIL,USD,145.33,FRA,AVWAGE,A,2016-01-01,45610.18378,313.8387379068327
FIL,USD,145.33,FRA,AVWAGE,A,2017-01-01,46162.80625,317.64127330902085
FIL,USD,145.33,FRA,AVWAGE,A,2018-01-01,46256.36191,318.2850196793504
FIL,USD,145.33,FRA,AVWAGE,A,2019-01-01,46480.6154,319.8280836716438
FIL,USD,145.33,DEU,AVWAGE,A,2016-01-01,51622.98488,355.2121714718227
FIL,USD,145.33,DEU,AVWAGE,A,2017-01-01,52181.30995,359.0539458473818
FIL,USD,145.33,DEU,AVWAGE,A,2018-01-01,52929.5536,364.20252941581225
FIL,USD,145.33,DEU,AVWAGE,A,2019-01-01,53637.8016,369.075907245579
FIL,USD,145.33,GRC,AVWAGE,A,2016-01-01,27394.53173,188.49880774788411
FIL,USD,145.33,GRC,AVWAGE,A,2017-01-01,27321.80061,187.99835278332068
FIL,USD,145.33,GRC,AVWAGE,A,2018-01-01,27479.68523,189.0847397646735
FIL,USD,145.33,GRC,AVWAGE,A,2019-01-01,27459.1259,188.9432732402119
FIL,USD,145.33,HUN,AVWAGE,A,2016-01-01,21810.41182,150.0750830523636
FIL,USD,145.33,HUN,AVWAGE,A,2017-01-01,23527.36545,161.88925514346658
FIL,USD,145.33,HUN,AVWAGE,A,2018-01-01,24702.95934,169.9783894584738
FIL,USD,145.33,HUN,AVWAGE,A,2019-01-01,26223.19671,180.438978256382
FIL,USD,145.33,IRL,AVWAGE,A,2016-01-01,49030.4212,337.37302139957336
FIL,USD,145.33,IRL,AVWAGE,A,2017-01-01,49585.17818,341.19024413403974
FIL,USD,145.33,IRL,AVWAGE,A,2018-01-01,49695.39773,341.9486529278194
FIL,USD,145.33,IRL,AVWAGE,A,2019-01-01,50490.47141,347.4194688639647
FIL,USD,145.33,ITA,AVWAGE,A,2016-01-01,38982.24797,268.23262898231604
FIL,USD,145.33,ITA,AVWAGE,A,2017-01-01,38706.95871,266.3383933805821
FIL,USD,145.33,ITA,AVWAGE,A,2018-01-01,38852.72523,267.3413970274547
FIL,USD,145.33,ITA,AVWAGE,A,2019-01-01,39189.36576,269.65778407761644
FIL,USD,145.33,JPN,AVWAGE,A,2016-01-01,37896.31241,260.7604239317415
FIL,USD,145.33,JPN,AVWAGE,A,2017-01-01,38084.71057,262.0567712791578
FIL,USD,145.33,JPN,AVWAGE,A,2018-01-01,38193.16835,262.8030575242551
FIL,USD,145.33,JPN,AVWAGE,A,2019-01-01,38617.46549,265.72260022018855
FIL,USD,145.33,KOR,AVWAGE,A,2016-01-01,38617.35471,265.72183795499893
FIL,USD,145.33,KOR,AVWAGE,A,2017-01-01,39551.53296,272.14981738113255
FIL,USD,145.33,KOR,AVWAGE,A,2018-01-01,40820.34833,280.88039861005984
FIL,USD,145.33,KOR,AVWAGE,A,2019-01-01,42284.78911,290.9570571114016
FIL,USD,145.33,LUX,AVWAGE,A,2016-01-01,68503.77293,471.3670469276818
FIL,USD,145.33,LUX,AVWAGE,A,2017-01-01,69541.03065,478.50430502993186
FIL,USD,145.33,LUX,AVWAGE,A,2018-01-01,69556.26185,478.60910926856116
FIL,USD,145.33,LUX,AVWAGE,A,2019-01-01,68680.52973,472.5832913369572
FIL,USD,145.33,MEX,AVWAGE,A,2016-01-01,16981.33584,116.8467339159155
FIL,USD,145.33,MEX,AVWAGE,A,2017-01-01,16984.11528,116.86585894171886
FIL,USD,145.33,MEX,AVWAGE,A,2018-01-01,17180.80319,118.21924716163213
FIL,USD,145.33,MEX,AVWAGE,A,2019-01-01,17594.46105,121.06558212344319
FIL,USD,145.33,NLD,AVWAGE,A,2016-01-01,57573.20166,396.15496910479595
FIL,USD,145.33,NLD,AVWAGE,A,2017-01-01,57138.28325,393.1623425996009
FIL,USD,145.33,NLD,AVWAGE,A,2018-01-01,56708.92587,390.20798093992977
FIL,USD,145.33,NLD,AVWAGE,A,2019-01-01,56552.29043,389.1301894309502
FIL,USD,145.33,NOR,AVWAGE,A,2016-01-01,52943.44998,364.2981489024977
FIL,USD,145.33,NOR,AVWAGE,A,2017-01-01,53034.32566,364.9234546205188
FIL,USD,145.33,NOR,AVWAGE,A,2018-01-01,53484.64221,368.02203406041417
FIL,USD,145.33,NOR,AVWAGE,A,2019-01-01,54027.48705,371.7572906488681
FIL,USD,145.33,POL,AVWAGE,A,2016-01-01,26934.07273,185.33043920732126
FIL,USD,145.33,POL,AVWAGE,A,2017-01-01,28070.80769,193.15218943095024
FIL,USD,145.33,POL,AVWAGE,A,2018-01-01,30090.88308,207.05210954379686
FIL,USD,145.33,POL,AVWAGE,A,2019-01-01,31969.56803,219.97913734259959
FIL,USD,145.33,PRT,AVWAGE,A,2016-01-01,26023.70855,179.06632181930777
FIL,USD,145.33,PRT,AVWAGE,A,2017-01-01,26141.28364,179.87534328769007
FIL,USD,145.33,PRT,AVWAGE,A,2018-01-01,26413.09577,181.74565313424617
FIL,USD,145.33,PRT,AVWAGE,A,2019-01-01,26633.71719,183.26372524599185
FIL,USD,145.33,SVK,AVWAGE,A,2016-01-01,22947.42395,157.89874045276267
FIL,USD,145.33,SVK,AVWAGE,A,2017-01-01,23610.42637,162.46078834376934
FIL,USD,145.33,SVK,AVWAGE,A,2018-01-01,24254.01607,166.88925940961948
FIL,USD,145.33,SVK,AVWAGE,A,2019-01-01,25452.38663,175.1351175256313
FIL,USD,145.33,ESP,AVWAGE,A,2016-01-01,39413.14818,271.19760668822676
FIL,USD,145.33,ESP,AVWAGE,A,2017-01-01,38897.90764,267.65229230028206
FIL,USD,145.33,ESP,AVWAGE,A,2018-01-01,38554.41746,265.288773549852
FIL,USD,145.33,ESP,AVWAGE,A,2019-01-01,38757.56996,266.68664391385124
FIL,USD,145.33,SWE,AVWAGE,A,2016-01-01,45552.08133,313.43894123718434
FIL,USD,145.33,SWE,AVWAGE,A,2017-01-01,45818.05044,315.269045895548
FIL,USD,145.33,SWE,AVWAGE,A,2018-01-01,46061.69242,316.94551998899055
FIL,USD,145.33,SWE,AVWAGE,A,2019-01-01,46695.34986,321.30564824881304
FIL,USD,145.33,CHE,AVWAGE,A,2016-01-01,66349.80362,456.54581724351476
FIL,USD,145.33,CHE,AVWAGE,A,2017-01-01,66131.82428,455.04592499827976
FIL,USD,145.33,CHE,AVWAGE,A,2018-01-01,66120.94281,454.9710507809811
FIL,USD,145.33,CHE,AVWAGE,A,2019-01-01,66566.72632,458.03843886327667
FIL,USD,145.33,GBR,AVWAGE,A,2016-01-01,46087.95586,317.12623587696964
FIL,USD,145.33,GBR,AVWAGE,A,2017-01-01,46492.67666,319.9110758962361
FIL,USD,145.33,GBR,AVWAGE,A,2018-01-01,46655.52243,321.03160001376176
FIL,USD,145.33,GBR,AVWAGE,A,2019-01-01,47226.08766,324.9575976054496
FIL,USD,145.33,USA,AVWAGE,A,2016-01-01,63079.25821,434.0415482694557
FIL,USD,145.33,USA,AVWAGE,A,2017-01-01,63734.34215,438.54910995665034
FIL,USD,145.33,USA,AVWAGE,A,2018-01-01,64396.69684,443.106700887635
FIL,USD,145.33,USA,AVWAGE,A,2019-01-01,65835.57764,453.0074839331177
FIL,USD,145.33,EST,AVWAGE,A,2016-01-01,25841.28678,177.81109736461843
FIL,USD,145.33,EST,AVWAGE,A,2017-01-01,26554.96128,182.7218143535402
FIL,USD,145.33,EST,AVWAGE,A,2018-01-01,28499.25441,196.10028493772793
FIL,USD,145.33,EST,AVWAGE,A,2019-01-01,30296.87726,208.46953320030275
FIL,USD,145.33,ISR,AVWAGE,A,2016-01-01,36729.29562,252.73030771347962
FIL,USD,145.33,ISR,AVWAGE,A,2017-01-01,37745.321,259.72146838230236
FIL,USD,145.33,ISR,AVWAGE,A,2018-01-01,38602.96507,265.6228243996422
FIL,USD,145.33,ISR,AVWAGE,A,2019-01-01,39403.10257,271.1284839331177
FIL,USD,145.33,SVN,AVWAGE,A,2016-01-01,37871.05798,260.5866509323608
FIL,USD,145.33,SVN,AVWAGE,A,2017-01-01,38503.34068,264.9373197550402
FIL,USD,145.33,SVN,AVWAGE,A,2018-01-01,39077.86228,268.8905407004748
FIL,USD,145.33,SVN,AVWAGE,A,2019-01-01,40219.62097,276.74685866648315
FIL,USD,145.33,OECD,AVWAGE,A,2016-01-01,46897.42165,322.69608236427433
FIL,USD,145.33,OECD,AVWAGE,A,2017-01-01,47276.80623,325.30658659602284
FIL,USD,145.33,OECD,AVWAGE,A,2018-01-01,47747.77667,328.54728321750497
FIL,USD,145.33,OECD,AVWAGE,A,2019-01-01,48586.93652,334.3214513176908
FIL,USD,145.33,ISL,AVWAGE,A,2016-01-01,61206.55418,421.15567453381954
FIL,USD,145.33,ISL,AVWAGE,A,2017-01-01,67709.68977,465.9030466524461
